"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Apr-2014","EQ","2,627.80","2,640.00","2,584.00","2,615.00","2,593.15","2,597.75","2,603.00","2,815.00","1,735.00","4,85,667","1,26,41,93,596.95","39,022"
"07-Apr-2014","EQ","2,654.90","2,664.90","2,602.40","2,644.15","2,615.00","2,615.00","2,622.90","2,815.00","1,735.00","3,43,229","90,02,56,084.35","23,298"
"04-Apr-2014","EQ","2,679.90","2,696.00","2,635.00","2,687.60","2,638.85","2,644.15","2,661.29","2,815.00","1,707.70","3,22,015","85,69,74,925.00","20,430"
"03-Apr-2014","EQ","2,704.80","2,712.00","2,661.00","2,699.70","2,682.00","2,687.60","2,680.79","2,815.00","1,707.70","2,80,377","75,16,31,114.80","29,976"
"02-Apr-2014","EQ","2,688.00","2,712.10","2,655.00","2,673.85","2,700.00","2,699.70","2,687.59","2,815.00","1,707.70","3,36,113","90,33,35,366.75","22,600"
"01-Apr-2014","EQ","2,647.65","2,699.00","2,638.15","2,647.45","2,668.00","2,673.85","2,678.64","2,815.00","1,707.70","5,81,362","1,55,72,59,042.30","34,253"
"31-Mar-2014","EQ","2,677.90","2,677.90","2,630.00","2,659.55","2,640.10","2,647.45","2,650.15","2,815.00","1,707.70","6,72,243","1,78,15,44,272.70","42,357"
"28-Mar-2014","EQ","2,680.00","2,680.00","2,625.55","2,655.85","2,647.00","2,659.55","2,649.03","2,815.00","1,707.70","5,19,140","1,37,52,16,579.15","38,353"
"27-Mar-2014","EQ","2,609.00","2,679.50","2,590.00","2,600.35","2,660.00","2,655.85","2,640.17","2,815.00","1,707.70","12,24,462","3,23,27,90,114.55","40,843"
"26-Mar-2014","EQ","2,658.50","2,669.90","2,577.50","2,651.75","2,594.20","2,600.35","2,609.56","2,815.00","1,707.70","10,75,796","2,80,73,54,244.20","47,885"
"25-Mar-2014","EQ","2,612.00","2,662.85","2,595.75","2,601.10","2,647.95","2,651.75","2,646.77","2,815.00","1,707.70","5,14,625","1,36,20,93,638.85","35,120"
"24-Mar-2014","EQ","2,718.20","2,730.95","2,592.60","2,697.40","2,598.10","2,601.10","2,632.39","2,815.00","1,707.70","7,43,302","1,95,66,59,700.25","40,745"
"22-Mar-2014","EQ","2,648.40","2,720.00","2,635.00","2,648.40","2,712.60","2,697.40","2,684.75","2,815.00","1,707.70","1,62,712","43,68,40,836.55","9,478"
"21-Mar-2014","EQ","2,650.00","2,684.40","2,613.20","2,619.60","2,638.55","2,648.40","2,649.80","2,815.00","1,707.70","7,21,961","1,91,30,55,448.65","38,544"
"20-Mar-2014","EQ","2,574.00","2,644.00","2,560.00","2,557.80","2,642.05","2,619.60","2,593.36","2,815.00","1,707.70","5,56,263","1,44,25,90,515.15","29,072"
"19-Mar-2014","EQ","2,492.00","2,573.00","2,492.00","2,486.05","2,560.85","2,557.80","2,542.62","2,815.00","1,707.70","4,70,639","1,19,66,56,285.65","30,116"
"18-Mar-2014","EQ","2,478.40","2,503.00","2,465.30","2,466.80","2,483.00","2,486.05","2,485.78","2,815.00","1,707.70","2,23,466","55,54,88,403.70","19,431"
"14-Mar-2014","EQ","2,498.00","2,515.00","2,450.60","2,495.30","2,456.30","2,466.80","2,474.97","2,815.00","1,707.70","4,92,767","1,21,95,81,306.55","26,156"
"13-Mar-2014","EQ","2,470.50","2,525.00","2,465.65","2,469.20","2,487.00","2,495.30","2,502.98","2,815.00","1,707.70","5,39,029","1,34,91,76,411.60","33,752"
"12-Mar-2014","EQ","2,461.00","2,478.00","2,445.25","2,467.70","2,467.00","2,469.20","2,463.67","2,815.00","1,707.70","2,56,091","63,09,23,574.55","24,760"
"11-Mar-2014","EQ","2,474.95","2,492.00","2,455.00","2,466.60","2,459.60","2,467.70","2,472.17","2,815.00","1,707.70","3,33,783","82,51,69,611.50","39,635"
"10-Mar-2014","EQ","2,467.00","2,498.80","2,438.40","2,471.80","2,459.00","2,466.60","2,470.91","2,815.00","1,707.70","4,74,145","1,17,15,68,488.20","26,541"
"07-Mar-2014","EQ","2,449.00","2,489.35","2,416.00","2,441.65","2,470.00","2,471.80","2,453.85","2,815.00","1,707.70","3,41,995","83,92,03,206.30","18,864"
"06-Mar-2014","EQ","2,450.20","2,467.90","2,424.65","2,439.80","2,433.00","2,441.65","2,449.88","2,815.00","1,707.70","4,71,759","1,15,57,52,349.30","28,250"
